Container Description,Container Type,Genres,Artists,Play Count,Duration_Hours
Tim Duzit & 8syn - Outside - Single,ALBUM,"African, Afro-fusion, Hip Hop/Rap, Music","8syn, Tim Duzit",1,0.027321388888888888
Tim Duzit & 8syn - Outside - Single,ALBUM,"African, Afro-fusion, Hip Hop/Rap, Music","8syn, Tim Duzit",1,0.027315
YoungBoy Never Broke Again - Ain't Too Long,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.0544575
Hunxho - Street Poetry,ALBUM,"Hip Hop/Rap, Music",Hunxho,2,0.05434083333333333
The Knocks - Summer Series: 2019 - EP,ALBUM,"Electronic, Music","Kah-Lo, The Knocks",1,0.054301944444444444
Quando Rondo - First 48 - Single,ALBUM,"Hip Hop/Rap, Music",Quando Rondo,1,0.05381222222222222
Kid Cudi - Free,ALBUM,"Music, Pop",Kid Cudi,1,0.05352055555555556
YT - Arc'teryx - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",YT,1,0.01128
YT - Arc'teryx - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",YT,1,0.0416125
"YoungBoy Never Broke Again - Sincerely, Kentrell",ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.05260777777777778
"BNXN, Kizz Daniel & Seyi Vibez - GWAGWALADA - Single",ALBUM,"African, Afrobeats, Music","BNXN, Kizz Daniel, Seyi Vibez",1,0.0525275
Rod Wave - Sinners - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Rod Wave,1,0.05226666666666667
The Weeknd - Hurry Up Tomorrow,ALBUM,"Music, R&B/Soul",The Weeknd,1,0.052222222222222225
Tiakola - Mise en garde - Single,ALBUM,"Hip Hop/Rap, Music",Tiakola,1,0.052088333333333334
Ceebo - jook - Single,ALBUM,"Hip Hop/Rap, Music",Ceebo,1,0.03337944444444445
Ceebo - jook - Single,ALBUM,"Hip Hop/Rap, Music",Ceebo,1,0.018256111111111112
YoungBoy Never Broke Again - Ma’ I Got A Family (A Gangsta Grillz Special Edition Hosted by DJ Drama),ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.008698333333333334
YoungBoy Never Broke Again - Ma’ I Got A Family (A Gangsta Grillz Special Edition Hosted by DJ Drama),ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.04276
Skepta & Fred again.. - Back 2 Back - Single,ALBUM,"Hip Hop/Rap, Music","Fred again.., Skepta",1,0.008964166666666667
Skepta & Fred again.. - Back 2 Back - Single,ALBUM,"Hip Hop/Rap, Music","Fred again.., Skepta",1,0.04219333333333333
Sting - The Soul Cages (Expanded Edition),ALBUM,"Music, Rock",Sting,1,0.05096611111111111
Dave - Paper Cuts - Single,ALBUM,"Hip Hop/Rap, Music",Dave,1,0.049896388888888886
A$AP Rocky - HIGHJACK (feat. Jessica Pratt) - Single,ALBUM,"Hip Hop/Rap, Music, Rap",A$AP Rocky,1,0.049549166666666665
Yaego - Planet Chaser,ALBUM,"Dance, Electronic, House, Music",Yaego,1,0.008335277777777778
Yaego - Planet Chaser,ALBUM,"Dance, Electronic, House, Music",Yaego,1,0.04061833333333333
,PLAYLIST,"Latin, Music, Pop in Spanish","Miranda!, NICKI NICOLE",2,0.048855833333333334
bib sama. & TayoLoxs - PRESSURE - Single Radio,RADIO,"Alternative Rap, Hip Hop/Rap, Music",Lancey Foux,1,0.034043333333333335
bib sama. & TayoLoxs - PRESSURE - Single Radio,RADIO,"Hip Hop/Rap, Music","Fimiguerrero, Lancey Foux, Len",1,0.014453333333333334
PARTYNEXTDOOR - PARTYPACK,ALBUM,"Music, R&B/Soul",PARTYNEXTDOOR,1,0.048418611111111114
Nigo - I Know NIGO!,ALBUM,"Hip Hop/Rap, Music","A$AP Rocky, Nigo, Tyler, The Creator",1,0.04833333333333333
Tory Lanez - LA Confidential - Single,ALBUM,"Music, R&B/Soul",Tory Lanez,1,0.04812388888888889
SPINALL - Loju (feat. Wizkid) - Single,ALBUM,"African, Afrobeats, Music",SPINALL,1,0.04806916666666667
kwes e - fingers crossed,ALBUM,"Hip Hop/Rap, Music","kare, kwes e",3,0.03855583333333333
kwes e - fingers crossed,ALBUM,"Hip Hop/Rap, Music",kwes e,1,0.008434166666666666
Hardy Caprio & Tion Wayne - Cmon - Single,ALBUM,"Hip Hop/Rap, Music","Hardy Caprio, Tion Wayne",1,0.04655527777777778
Skillibeng - Crocodile Teeth - Single,ALBUM,"Music, Reggae",Skillibeng,1,0.04630527777777778
Deno - Semira (Habesha Girl) - Single Radio,RADIO,"Hip Hop/Rap, Music",Tory Lanez,1,0.018704166666666668
Deno - Semira (Habesha Girl) - Single Radio,RADIO,"Hip Hop/Rap, Music",Rod Wave,1,0.02705611111111111
Finessekid & Lancey Foux - Mightjuss - Single,ALBUM,"Hip Hop/Rap, Music","Finessekid, Lancey Foux",1,0.034285
Finessekid & Lancey Foux - Mightjuss - Single,ALBUM,"Hip Hop/Rap, Music","Finessekid, Lancey Foux",1,0.011297777777777778
Berri-Tiga & Peruzzi - Relationship - Single,ALBUM,"African, Afro-Pop, Afrobeats, Music","Berri-Tiga, Peruzzi",1,0.045491111111111114
Tritonal - Little Bit of Love (feat. Rachel Platten) Radio,RADIO,"Dance, Music","Matte, RUNN, William Black",1,0.010055277777777778
Tritonal - Little Bit of Love (feat. Rachel Platten) Radio,RADIO,"Dance, Music",Midnight Kids,1,0.03532861111111111
,RADIO,"Hip Hop/Rap, Music","Ayo Britain, Double Lz, OFB, Skinz",2,0.04460638888888889
Central Cee - No More Leaks - EP,ALBUM,"Hip Hop/Rap, Music",Central Cee,1,0.044444444444444446
Clairo - diary 001 - EP,ALBUM,"Alternative, Music",Clairo,1,0.044428333333333334
Lyrica Anderson - Adia,ALBUM,"Music, R&B/Soul",Lyrica Anderson,1,0.04431388888888889
Original Koffee - KOFFEE - Single,ALBUM,"Modern Dancehall, Music, Reggae",Original Koffee,2,0.044004166666666664
Blaines - Moral Compass,ALBUM,"Hip Hop/Rap, Music",Blaines,1,0.043813333333333336
Lil Uzi Vert - Relevant - Single,ALBUM,"Hip Hop/Rap, Music",Lil Uzi Vert,2,0.04378694444444445
fakemink archive - Little - Single,ALBUM,"Hip Hop/Rap, Music",fakemink archive,1,0.043346388888888886
Bladee - Gluee,ALBUM,"Alternative, Hip Hop/Rap, Music",Bladee,1,0.04320333333333334
Pheelz & BNXN - Finesse - Single,ALBUM,"African, Afro-Pop, Music","BNXN, Pheelz",1,0.04313694444444444
A. R. Rahman & Javed Ali - Jashn-E-Bahaaraa Radio,RADIO,"Bollywood, Indian, Music","Arijit Singh, Pritam",1,0.04293638888888889
Dave & Fredo - Funky Friday - Single Radio,RADIO,"Hip Hop/Rap, Music","Hardy Caprio, Tion Wayne",1,0.042818888888888886
ewshem - Sip it slow - Single,ALBUM,"Hip Hop/Rap, Music",ewshem,1,0.027831111111111112
ewshem - Sip it slow - Single,ALBUM,"Hip Hop/Rap, Music",ewshem,1,0.014933055555555555
Dave - Starlight - Single,ALBUM,"Hip Hop/Rap, Music",Dave,1,0.04276222222222222
"Dabin, Said The Sky & Clara Mae - In the End - Single Radio",RADIO,"Dance, Music",Tritonal,1,0.04259222222222222
Fred again.. & Jozzy - ten - Single,ALBUM,"Dance, Electronic, Music","Fred again.., Jozzy",1,0.042548888888888886
Lancey Foux - BACK2DATRAP,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",Lancey Foux,2,0.04252583333333333
Limbo - Holo,ALBUM,"Dance, Electronic, Music",Limbo,1,0.04226916666666666
Frank Ocean - Lens - Single,ALBUM,"Music, Pop",Frank Ocean,1,0.04185694444444445
Jamie xx - In Colour,ALBUM,"Electronic, Music",Jamie xx,2,0.04177444444444445
A$AP Rocky - Tailor Swif - Single,ALBUM,"Hip Hop/Rap, Music, Rap",A$AP Rocky,1,0.0417525
Louis The Child & Madeon - Believe It - Single,ALBUM,"Dance, Music","Louis The Child, Madeon",1,0.041666666666666664
OutKast - Aquemini,ALBUM,"Alternative Rap, Dirty South, Hip Hop/Rap, Hip-Hop, Music",OutKast,1,0.041525
Ayra Starr - All The Love - Single,ALBUM,"African, Afrobeats, Music",Ayra Starr,1,0.04139277777777778
LUCKI - Almost Back - Single Radio,RADIO,"Hip Hop/Rap, Music",Ken Carson,1,0.041322222222222225
HXG - Gunz in SOHO Radio,RADIO,"Hip Hop/Rap, Music",Ken Carson,1,0.04111111111111111
ODUMODUBLVCK - THE MACHINE IS COMING,ALBUM,"Hip Hop/Rap, Music","ODUMODUBLVCK, Victony",1,0.04033888888888889
Kano - Method to the Maadness,ALBUM,"Dance, Hip Hop/Rap, Music, Rap, Rock",Kano,2,0.04029694444444445
Bj Show - Ebe (feat. Seyi Vibez) - Single,ALBUM,"Music, World",Bj Show,1,0.040211944444444446
Iyaz - Replay Radio,RADIO,"Hip Hop/Rap, Music",Kid Ink,1,0.03984138888888889
fakemink - Easter Pink - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.02356861111111111
fakemink - Easter Pink - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.016228333333333334
Namani & El Londo - Text Language - EP,ALBUM,"Alternative, Hip Hop/Rap, Music","El Londo, Namani",2,0.03945972222222222
Fimiguerrero - New World Order,ALBUM,"Hip Hop/Rap, Music, Rap",Fimiguerrero,1,0.03915027777777778
Louis The Child & Claire Rosinkranz - Walls - Single,ALBUM,"Dance, Music","Claire Rosinkranz, Louis The Child",1,0.03911833333333333
YoungBoy Never Broke Again - Top,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.03902222222222222
Headie One & 36 - Thierry Henry - Single,ALBUM,"Hip Hop/Rap, Music, Pop","36, Headie One",1,0.03887
Young Eman - Touchdown - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",Young Eman,1,0.029685
Young Eman - Touchdown - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",Young Eman,1,0.009139722222222223
BØRNS - Dopamine,ALBUM,"Alternative, Music",BØRNS,1,0.03868194444444444
YT - Marbella (All She Know) - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",YT,1,0.03867472222222222
Headie One & 36 - Different Sorts - Single,ALBUM,"Hip Hop/Rap, Music","36, Headie One",1,0.03861111111111111
Cherry Bullet - Love Adventure - Single,ALBUM,"Dance, K-Pop, Music, Pop",Cherry Bullet,2,0.03818888888888889
WonderBag - Candy Eyes - Single,ALBUM,"Alternative, Music, Pop",WonderBag,2,0.03812055555555555
Lorde - Pure Heroine Radio,RADIO,"Music, Pop",Frank Ocean,1,0.037649444444444444
BNXN & Rema - Fi Kan We Kan - Single Radio,RADIO,"African, Afro-fusion, Music",Burna Boy,1,0.03713416666666667
Lil Uzi Vert - Regular - Single,ALBUM,"Hip Hop/Rap, Music",Lil Uzi Vert,1,0.03682333333333333
Lil Tecca - TEC (Bonus),ALBUM,"Hip Hop/Rap, Music",Lil Tecca,1,0.03662722222222222
fakemink & Fimiguerrero - Black Jeep Radio,RADIO,"Hip Hop/Rap, Music, Rap","Lancey Foux, YT",1,0.036624722222222225
Lil Uzi Vert - What You Saying - Single,ALBUM,"Hip Hop/Rap, Music",Lil Uzi Vert,1,0.0351575
Pozer - Jersey King - Single Radio,RADIO,"Hip Hop/Rap, Music",Dave,1,0.03498944444444444
Unknown T - Often - Single,ALBUM,"Hip Hop/Rap, Music",Unknown T,1,0.03492527777777778
fakemink - RS11 - Single Radio,RADIO,"Music, Pop",2hollis,1,0.03490694444444444
DJ ESCO - Too Much Sauce (feat. Future & Lil Uzi Vert) - Single,ALBUM,"Hip Hop/Rap, Music",DJ ESCO,1,0.03475
A-Trak - Believe (feat. Quavo & Lil Yachty) - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",A-Trak,1,0.017804722222222222
A-Trak - Believe (feat. Quavo & Lil Yachty) - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",A-Trak,1,0.016691388888888888
Tkandz & CXSPER - Now or Never - Single,ALBUM,"Hip Hop/Rap, Music","CXSPER, Tkandz",1,0.034285833333333335
EsDeeKid - Omens - Single,ALBUM,"Hip Hop/Rap, Music",EsDeeKid,1,0.03366722222222222
"Team Paiya - Fimbu (feat. Didi B, Ste Milano, Tam Sir & 3xdavs) - Single Radio",RADIO,"African, Coupé-Décalé, Music",Mix Premier,2,0.03351083333333333
Gazo - DRILL FR,ALBUM,"Hip Hop/Rap, Music",Gazo,1,0.01667333333333333
Gazo - DRILL FR,ALBUM,"Hip Hop/Rap, Music",Gazo,1,0.01617277777777778
EsDeeKid - Tapped In (feat. SINN6R) - Single,ALBUM,"Hip Hop/Rap, Music",EsDeeKid,1,0.03244361111111111
Lancey Foux - FIRST DEGREE,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.018216944444444445
Lancey Foux - FIRST DEGREE,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.0141975
Yo Gotti - I Am,ALBUM,"Dirty South, Hardcore Rap, Hip Hop/Rap, Music, Rap",Yo Gotti,1,0.0163875
Yo Gotti - I Am,ALBUM,"Dirty South, Hardcore Rap, Hip Hop/Rap, Music, Rap",Yo Gotti,1,0.01588527777777778
kwes e - off topic,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,1,0.032091944444444444
V.I.C - A Teen - Single,ALBUM,"Hip Hop/Rap, Music",V.I.C,1,0.030850555555555555
K-Trap - Whip That Work - Single,ALBUM,"Hip Hop/Rap, Music",K-Trap,1,0.022331666666666666
K-Trap - Whip That Work - Single,ALBUM,"Hip Hop/Rap, Music",K-Trap,1,0.008418611111111111
Jim Legxacy - black british music (2025) Radio,RADIO,"Hip Hop/Rap, Music",Fimiguerrero,1,0.030744444444444446
Bob Marley & The Wailers - Survival (2013 Remaster),ALBUM,"Music, Reggae, Roots Reggae",Bob Marley & The Wailers,1,0.03060611111111111
Not3s & Mabel - My Lover (Radio Edit) - Single Radio,RADIO,"Hip Hop/Rap, Music",J Hus,1,0.030480833333333332
TR Gobrazy - Metro - Single,ALBUM,"Hip Hop/Rap, Music",TR Gobrazy,1,0.02992472222222222
YoungBoy Never Broke Again - It Ain't Over - Single,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.02984888888888889
Boj - Duplicity,ALBUM,"Music, World",Boj,1,0.029841944444444445
Feng - Cali Crazy - Single,ALBUM,"Hip Hop/Rap, Music",Feng,1,0.029496111111111112
Not3s - Take Not3s,ALBUM,"Hip Hop/Rap, Music",Not3s,1,0.0289975
Kikimoteleba - Tigini - Single,ALBUM,"Hip Hop/Rap, Music",Kikimoteleba,1,0.028737222222222223
Kenichiro Suehiro - TVアニメ「Re:ゼロから始める異世界生活」サウンドトラック,ALBUM,"Anime, Music",Kenichiro Suehiro,1,0.01234361111111111
Kenichiro Suehiro - TVアニメ「Re:ゼロから始める異世界生活」サウンドトラック,ALBUM,"Anime, Music",Kenichiro Suehiro,1,0.016344166666666667
MHD - Jungle - Single,ALBUM,"African, Afro-Pop, Hip Hop/Rap, Music",MHD,2,0.0283
,PLAYLIST,"Hip Hop/Rap, Music","French Montana, Portable, Skepta",2,0.027408333333333333
kwes e - fela kuti - Single,ALBUM,"Dance, Hip Hop/Rap, Music",kwes e,1,0.0270725
Blade Brown & K-Trap - Joints,ALBUM,"Hip Hop/Rap, Music","Blade Brown, K-Trap",1,0.026887222222222222
K-Trap - When The Dust Settles,ALBUM,"Hip Hop/Rap, Music",K-Trap,2,0.02648611111111111
Mike WiLL Made-It - Ransom 2,ALBUM,"Hip Hop/Rap, Music",Mike WiLL Made-It,1,0.025515555555555555
Ramriddlz - Dem Callin' (feat. Playboi Carti) - Single,ALBUM,"Hip Hop/Rap, Music, R&B/Soul",Ramriddlz,1,0.02549472222222222
Young Eman - Steeze Kills. - EP Radio,RADIO,"Hip Hop/Rap, Music, Rap","Fimiguerrero, Sherifflazone",1,0.025453055555555555
Asake & Tiakola - BADMAN GANGSTA - Single Radio,RADIO,"African, Afro-Pop, Music, World",Burna Boy,1,0.025453055555555555
fakemink archive - Flump (feat. Cashjunko) - Single,ALBUM,"Hip Hop/Rap, Music",fakemink archive,1,0.009448888888888889
fakemink archive - Flump (feat. Cashjunko) - Single,ALBUM,"Hip Hop/Rap, Music",fakemink archive,1,0.015776944444444444
Never Broke Again - Compliments of Grave Digger Mountain,ALBUM,"Hip Hop/Rap, Music","Lil Dump, Never Broke Again, YoungBoy Never Broke Again",1,0.02512611111111111
,PLAYLIST,"Hip Hop/Rap, Music, Rap","Asake, Central Cee, J Hus, Sexyy Red",2,0.025098333333333334
Tml Vibez - A Street Kid's Diary,ALBUM,"African, Afrobeats, Music",Tml Vibez,1,0.024806944444444444
Nafe Smallz - Run It Up - Single,ALBUM,"Hip Hop/Rap, Music",Nafe Smallz,1,0.024503055555555556
Fimiguerrero - Yesterday - Single,ALBUM,"Hip Hop/Rap, Music, Rap",Fimiguerrero,1,0.024378055555555556
,PLAYLIST,"Hip Hop/Rap, Music","Dave, Jim Legxacy",1,0.024325555555555555
"Fimiguerrero, Len & Lancey Foux - CONGLOMERATE",ALBUM,"Hip Hop/Rap, Music","Fimiguerrero, Len",1,0.024166666666666666
Paul CleverLee - Amapiano Premier League - Single,ALBUM,"African, Amapiano, Music",Paul CleverLee,1,0.02342027777777778
SINN6R - 2Often,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,1,0.01077
SINN6R - 2Often,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,1,0.012600833333333334
Hardy Caprio - Unsigned (feat. One Acen) - Single,ALBUM,"Hip Hop/Rap, Music",Hardy Caprio,1,0.023349444444444444
Rsko - Memory,ALBUM,"Hip Hop/Rap, Music",Rsko,1,0.02317027777777778
Rema - Rave & Roses Ultra,ALBUM,"African, Afrobeats, Music",Rema,1,0.022807222222222222
D-Block Europe - PTSD 2,ALBUM,"Hip Hop/Rap, Music","D-Block Europe, Skepta",1,0.022700277777777778
cityboymoe - just grey Radio,RADIO,"Hip Hop/Rap, Music",Len,1,0.022619444444444445
Don Toliver - HARDSTONE PSYCHO,ALBUM,,,1,0.014183333333333333
Don Toliver - HARDSTONE PSYCHO,ALBUM,"Hip Hop/Rap, Music",Don Toliver,1,0.008403611111111112
,PLAYLIST,"Alternative, Music",Mustafa,1,0.010011944444444445
,PLAYLIST,"Hip Hop/Rap, Music, R&B/Soul",Trippy Ja,1,0.011556666666666666
YoungBoy Never Broke Again - Decided Radio,RADIO,"Hip Hop/Rap, Music",Rod Wave,1,0.021100555555555556
Fireboy DML - yawa - Single,ALBUM,"African, Afrobeats, Music",Fireboy DML,1,0.020859722222222224
bib sama. - Bleed - Single,ALBUM,"Hip Hop/Rap, Music, Pop",bib sama.,1,0.0207575
"Tyler, The Creator - CALL ME IF YOU GET LOST: The Estate Sale",ALBUM,"Hip Hop/Rap, Music, Rap","Tyler, The Creator",1,0.020605277777777778
D-Block Europe - Destiny's Child (feat. Young Adz) - Single,ALBUM,"Hip Hop/Rap, Music",D-Block Europe,1,0.02030138888888889
YoungBoy Never Broke Again - 38 Baby 2,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.020149166666666666
TV Girl - It Almost Worked Radio,RADIO,"Hip Hop/Rap, Music",Playboi Carti,1,0.019505833333333333
Young Jonn - Only Fans - Single,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.01946222222222222
9090gate - Fake It - Single,ALBUM,"Hip Hop/Rap, Music",9090gate,1,0.019249166666666668
Quando Rondo - Life After Fame,ALBUM,"Hip Hop/Rap, Music",Quando Rondo,1,0.018684444444444444
YT - #STILLSWAGGIN,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",YT,1,0.018485833333333333
"Wizkid & Asake - REAL, Vol. 1 - EP",ALBUM,"African, Afrobeats, Music","Asake, Wizkid",1,0.018267222222222223
IZ*ONE - One-reeler / Act IV - EP,ALBUM,"K-Pop, Music, Pop",IZ*ONE,1,0.018064166666666666
SINN6R - Personally - Single,ALBUM,"Hip Hop/Rap, Music, Rap",SINN6R,1,0.017754166666666668
Lancey Foux - LIVE.EVIL,ALBUM,"Hip Hop/Rap, Music",Lancey Foux,1,0.01765027777777778
deed0t - Sonny Fodera - Single Radio,RADIO,"Music, Singer/Songwriter",Sav NDO,1,0.01756138888888889
Jordan Ward - Lil Baby Crush - Single,ALBUM,"Music, R&B/Soul",Jordan Ward,1,0.016830555555555557
fakemink - Under Your Skin - Single,ALBUM,"Hip Hop/Rap, Music",fakemink,1,0.016619722222222223
First Aid Kit - Stay Gold Radio,RADIO,"Alternative, Music",Lorde,1,0.016468055555555555
Tory Lanez - Alone at Prom (Deluxe),ALBUM,"Music, R&B/Soul",Tory Lanez,1,0.015570277777777778
Lorde - Virgin,ALBUM,"Music, Pop",Lorde,1,0.014655
Joeboy - Viva Lavida,ALBUM,"African, Afrobeats, Music",Joeboy,1,0.014561666666666667
Young Jonn - Ten Times - Single,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.0143475
YoungBoy Never Broke Again - 3800 Degrees,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.0142325
YoungBoy Never Broke Again - Bring 'Em Out - Single,ALBUM,"Hip Hop/Rap, Music",YoungBoy Never Broke Again,1,0.014091111111111112
BigBabyGucci - Isolated,ALBUM,"Hip Hop/Rap, Music",BigBabyGucci,1,0.014068055555555556
YoungBoy Never Broke Again - AI YoungBoy Radio,RADIO,"Hip Hop/Rap, Music",Rod Wave,1,0.013992777777777778
Bastille - Wild World,ALBUM,"Alternative, Music",Bastille,1,0.0138675
YoungBoy Never Broke Again - I Just Got A Lot On My Shoulders,ALBUM,"Hip Hop/Rap, Hip-Hop, Music",YoungBoy Never Broke Again,1,0.013847777777777778
Young Jonn - Che Che (feat. Asake) - Single,ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.0137275
Shoday & FOLA - Paparazzi - Single,ALBUM,"African, Afrobeats, Music","FOLA, Shoday",1,0.013488888888888889
Asake & Central Cee - Wave - Single Radio,RADIO,"African, Afrobeats, Hip Hop/Rap, Music, Rap",Olamide,1,0.01319
Zinoleesky - Ma Pariwo - Single,ALBUM,"African, Afro-Beat, Music",Zinoleesky,1,0.013160555555555556
Ninho - +971 - Single,ALBUM,"France, Hip Hop/Rap, Music, World",Ninho,1,0.012981944444444445
Lil Durk - The Voice (Deluxe),ALBUM,"Hip Hop/Rap, Music",Lil Durk,1,0.012910833333333333
Tiakola - BDLM VOL.1,ALBUM,"Hip Hop/Rap, Music",Tiakola,1,0.012602777777777777
SL & Knucks - Summertime - Single,ALBUM,"Hip Hop/Rap, Music","Knucks, SL, Sainté",1,0.012578333333333334
TeeboFG - RIDDLR,ALBUM,"Hip Hop/Rap, Music",TeeboFG,1,0.012557777777777777
Ice Prince - Oleku (feat. Brymo) - Single Radio,RADIO,"African, Afro-Pop, Music, World",Burna Boy,1,0.012371944444444444
Dynamicduo & DJ Premier - A Giant Step - Single,ALBUM,"Hip Hop/Rap, Hip-Hop, Music","DJ Premier, Dynamicduo",1,0.012310833333333333
Gunna - The Last Wun,ALBUM,"Hip Hop/Rap, Music",Gunna,1,0.011737222222222222
Pooh Shiesty - Back in Blood (feat. Lil Durk) - Single,ALBUM,"Hip Hop/Rap, Music",Pooh Shiesty,1,0.011648333333333333
A. R. Rahman - Jodhaa Akbar (Original Motion Picture Soundtrack),ALBUM,"Bollywood, Indian, Music",A. R. Rahman,1,0.011550833333333333
"Young Jonn - Love Is Not Enough, Vol. 2 - EP",ALBUM,"African, Afrobeats, Music",Young Jonn,1,0.011425277777777777
Oskoow - DROGBA - Single,ALBUM,"Hip Hop/Rap, Music",Oskoow,1,0.011374722222222222
fakemink - Look at Me - Single Radio,RADIO,"Hip Hop/Rap, Music",Lancey Foux,1,0.01123638888888889
"Wiley - My One (feat. Tory Lanez, Kranium & Dappy) - Single",ALBUM,"Hip Hop/Rap, Music",Wiley,1,0.011233333333333333
"TeeboFG - Shop Floor (B22's) (feat. Len, Hako & Coults) [Remix] - Single",ALBUM,"Hip Hop/Rap, Music",TeeboFG,1,0.011130277777777777
G-Eazy - Lady Killers II (Slowed Remix) - Single,ALBUM,"Hip Hop/Rap, Music",G-Eazy,1,0.011035555555555555
Zinoleesky - Chrome - EP,ALBUM,"African, Afro-Beat, Music",Zinoleesky,1,0.011002777777777778
Zaylevelten - SHOW ME LUV (feat. Fimiguerrero) Radio,RADIO,"African, Afrobeats, Music",Rema,1,0.010888611111111111
Skepta - Konnichiwa,ALBUM,"Dance, Electronic, Hip Hop/Rap, House, Music, Rap",Skepta,1,0.010860277777777778
D-Block Europe - Euro Nights (feat. Young Adz) - Single,ALBUM,"Hip Hop/Rap, Music",D-Block Europe,1,0.0108575
iKON - Return,ALBUM,"Hip Hop/Rap, K-Pop, Music, Pop",iKON,1,0.010750555555555555
,PLAYLIST,"African, Afro-Beat, Music","Asake, Sarz, Skillibeng, Wizkid",1,0.01068
Central Cee & Sexyy Red - GUILT TRIPPIN - Single Radio,RADIO,"Hip Hop/Rap, Music, Rap",Future,1,0.01059
Majid Jordan - Wildest Dreams,ALBUM,"Music, R&B/Soul","Drake, Majid Jordan",1,0.010517777777777777
Anuel AA - Real Hasta la Muerte,ALBUM,"Latin, Latin Urban, Music",Anuel AA,1,0.01042861111111111
PARTYNEXTDOOR - PARTYNEXTDOOR 3 (P3),ALBUM,"Music, R&B/Soul",PARTYNEXTDOOR,1,0.010410833333333333
,RADIO,"Music, Pop",ZAYN,1,0.010229444444444444
Cherry Bullet - Live 2019 FNC Kingdom -Winter Forest Camp- - Single,ALBUM,"Dance, K-Pop, Music, Pop",Cherry Bullet,1,0.01008
